2024-10-17 11:23:56,792 INFO     using search: weighted_astar_search
2024-10-17 11:23:56,846 DEBUG    < OPERATOR name: (get-cheese z1), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,846 DEBUG    < OPERATOR name: (get-cheese z5), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,846 DEBUG    < OPERATOR name: (get-crackers k4), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,846 DEBUG    < OPERATOR name: (get-crackers k3), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,846 DEBUG    < OPERATOR name: (get-crackers k5), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,846 DEBUG    < OPERATOR name: (get-crackers k1), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,846 DEBUG    < OPERATOR name: (get-crackers k2), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,846 DEBUG    < OPERATOR name: (get-crackers k6), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,846 DEBUG    < OPERATOR name: (get-cheese z4), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,846 DEBUG    < OPERATOR name: (get-cheese z2), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,846 DEBUG    < OPERATOR name: (get-cheese z3), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,846 DEBUG    < OPERATOR name: (get-cheese z6), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,846 DEBUG    < OPERATOR name: (get-cheese z1), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,846 DEBUG    < OPERATOR name: (get-cheese z5), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,846 DEBUG    < OPERATOR name: (get-crackers k4), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,846 DEBUG    < OPERATOR name: (get-crackers k3), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,846 DEBUG    < OPERATOR name: (get-crackers k5), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,846 DEBUG    < OPERATOR name: (get-crackers k1), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,846 DEBUG    < OPERATOR name: (get-crackers k2), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,846 DEBUG    < OPERATOR name: (get-crackers k6), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,846 DEBUG    < OPERATOR name: (get-cheese z4), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,846 DEBUG    < OPERATOR name: (get-cheese z2), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,846 DEBUG    < OPERATOR name: (get-cheese z3), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,846 DEBUG    < OPERATOR name: (get-cheese z6), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,846 DEBUG    < OPERATOR name: (get-cheese z1), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-cheese z5), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-crackers k4), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-crackers k3), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-crackers k5), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-crackers k1), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-crackers k2), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-crackers k6), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-cheese z4), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-cheese z2), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-cheese z3), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-cheese z6), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-cheese z1), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-cheese z5), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-crackers k4), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-crackers k3), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-crackers k5), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-crackers k1), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-crackers k2), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-crackers k6), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-cheese z4), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-cheese z2), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-cheese z3), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-cheese z6), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-cheese z1), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-cheese z5), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-crackers k4), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-crackers k3), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-crackers k5), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-crackers k1), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-crackers k2), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-crackers k6), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-cheese z4), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-cheese z2), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-cheese z3), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-cheese z6), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-cheese z1), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-cheese z5), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-crackers k4), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-crackers k3), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-crackers k5), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-crackers k1), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-crackers k2), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-crackers k6), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-cheese z4), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-cheese z2), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-cheese z3), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-cheese z6), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-cheese z1), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-cheese z5), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-crackers k4), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-crackers k3), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-crackers k5), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-crackers k1), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-crackers k2), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-crackers k6), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-cheese z4), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-cheese z2), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-cheese z3), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-cheese z6), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-cheese z1), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-cheese z5), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-crackers k4), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-crackers k3), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-crackers k5), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-crackers k1), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-crackers k2), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-crackers k6), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-crackers k4), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-crackers k3), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-crackers k5), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,847 DEBUG    < OPERATOR name: (get-crackers k1), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-crackers k2), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-crackers k6), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-crackers k4), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-crackers k3), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-crackers k5), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-crackers k1), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-crackers k2), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-crackers k6), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-crackers k4), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-crackers k3), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-crackers k5), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-crackers k1), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-crackers k2), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-crackers k6), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-crackers k4), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-crackers k3), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-crackers k5), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-crackers k1), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-crackers k2), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-crackers k6), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-crackers k4), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-crackers k3), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-crackers k5), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-crackers k1), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-crackers k2), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-crackers k6), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-crackers)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-cheese z4), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-cheese z2), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-cheese z3), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-cheese z6), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-cheese z1), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-cheese z5), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-cheese z4), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-cheese z2), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-cheese z3), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-cheese z6), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-cheese z1), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-cheese z5), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-cheese z4), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-cheese z2), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-cheese z3), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-cheese z6), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-cheese z1), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-cheese z5), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-cheese z4), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-cheese z2), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-cheese z3), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-cheese z6), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
2024-10-17 11:23:56,848 DEBUG    < OPERATOR name: (get-cheese z1), hmax_supp: ALWAYSTRUE, precond: ['ALWAYSTRUE'], effects: ['(have-cheese)'], cost: 0 >
